id,neighbourhood group,neighbourhood,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,reviews per month,review rate number,availability 365
1669619,1,Fort Greene,0,0,2012,323400,64400,30.0,5,0.06,4.0,0.32
1671828,1,Williamsburg,0,2,2021,729400,145600,1.0,10,0.14,5.0,0.55
1672381,3,Ridgewood,2,0,2022,106400,21000,30.0,3,0.04,2.0,0.33
1672933,2,Upper East Side,1,2,2019,966000,193200,3.0,10,0.13,3.0,0.39
1675142,1,Clinton Hill,0,0,2006,271600,54600,14.0,3,0.04,3.0,0.02
1675694,2,Harlem,0,2,2012,1226400,245000,7.0,8,0.09,2.0,0.42
1677351,3,Rego Park,2,0,2006,975800,194600,5.0,5,0.1,1.0,0.37
1680665,1,Greenpoint,1,0,2021,576800,114800,7.0,20,0.24,1.0,0.44
1681217,2,Nolita,0,0,2018,819000,163800,5.0,5,0.06,2.0,0.41
1681770,2,East Harlem,2,2,2004,747600,149800,2.0,16,0.62,4.0,0.17
1682874,2,Harlem,1,0,2004,513800,102200,2.0,24,0.29,3.0,0.41
1683427,2,Flatiron District,0,0,2017,165200,33600,3.0,26,0.32,1.0,0.42
1685083,1,Sunset Park,2,2,2008,1132600,226800,10.0,5,0.07,4.0,0.44
1685636,2,Upper West Side,1,0,2005,1239000,247800,4.0,2,0.03,3.0,0.07
1686740,2,Upper West Side,0,2,2015,924000,184800,14.0,88,1.03,1.0,0.08
1687293,1,Crown Heights,2,0,2003,609000,121800,5.0,2,0.1,2.0,0.42
1688950,2,Greenwich Village,0,0,2004,778400,155400,30.0,19,0.23,3.0,0.24
1692263,1,Bedford-Stuyvesant,2,0,2020,932400,186200,3.0,18,0.35,3.0,0.32
1693920,1,Prospect Heights,2,2,2022,452200,91000,7.0,43,0.52,3.0,0.39
1694473,2,Upper West Side,1,0,2019,802200,161000,3.0,36,0.5,2.0,0.09
1695025,1,Bushwick,1,2,2003,303800,60200,10.0,19,0.27,3.0,0.5
1697234,2,Hell's Kitchen,0,0,2014,513800,102200,2.0,43,0.51,3.0,0.35
1698339,2,Little Italy,0,2,2009,1369200,274400,6.0,18,0.21,1.0,0.07
1699443,2,East Village,0,0,2019,512400,102200,30.0,60,0.72,3.0,0.39
1702205,2,Upper East Side,0,0,2022,719600,144200,10.0,16,0.2,1.0,0.29
1702757,1,Clinton Hill,2,2,2021,1318800,263200,3.0,2,0.02,2.0,0.36
1703309,1,Prospect-Lefferts Gardens,1,2,2018,900200,180600,4.0,19,0.24,5.0,0.67
1704414,1,Brooklyn Heights,0,0,2012,917000,183400,4.0,5,0.06,2.0,0.66
1706071,1,Clinton Hill,2,0,2009,936600,187600,3.0,28,0.4,3.0,0.48
1706623,1,Greenpoint,0,2,2016,861000,172200,1.0,0,0.4166666666666667,5.0,0.15
1707175,2,East Village,1,0,2015,992600,198800,2.0,5,0.09,4.0,0.41
1708280,1,Windsor Terrace,1,2,2022,137200,28000,20.0,6,0.32,5.0,0.07
1709385,2,Chelsea,1,0,2013,92400,18200,3.0,15,0.31,3.0,0.69
1709937,2,Lower East Side,2,0,2022,1093400,218400,1.0,45,0.62,1.0,0.24
1711042,2,Harlem,2,0,2016,1327200,266000,3.0,33,0.51,4.0,0.34
1711594,1,Prospect Heights,1,0,2011,611800,121800,2.0,46,0.54,2.0,0.39
1712146,2,Inwood,1,0,2016,1380400,275800,10.0,25,0.3,5.0,0.43
1712698,1,Park Slope,0,2,2012,856800,170800,2.0,23,0.27,2.0,0.03
1713251,1,Gowanus,0,0,2016,1360800,271600,2.0,57,0.67,5.0,0.02
1713803,2,East Village,0,2,2017,288400,57400,6.0,80,1.01,2.0,0.72
1714908,1,Greenpoint,0,0,2006,1076600,215600,5.0,40,0.54,5.0,0.62
1715460,2,East Village,0,0,2009,203000,40600,3.0,85,1.02,2.0,0.1
1716012,1,Carroll Gardens,2,0,2004,1013600,203000,4.0,1,0.01,4.0,0.6
1717117,2,Greenwich Village,0,0,2012,154000,30800,5.0,1,0.01,3.0,0.3
1719878,1,Bedford-Stuyvesant,2,2,2003,697200,140000,2.0,1,0.03,5.0,0.72
1720983,1,Bedford-Stuyvesant,0,0,2010,586600,117600,4.0,42,0.49,3.0,0.4
1721535,1,Bedford-Stuyvesant,2,0,2015,179200,36400,5.0,3,0.04,2.0,0.37
1722088,1,Bushwick,0,0,2007,229600,46200,90.0,32,0.4,1.0,0.7
1723744,1,Fort Greene,2,0,2021,1331400,266000,2.0,11,0.13,2.0,0.07
1729267,2,Upper West Side,2,0,2008,835800,166600,4.0,4,0.05,2.0,0.44
1730924,1,Crown Heights,0,2,2016,182000,36400,7.0,10,0.48,4.0,0.27
1732029,1,Park Slope,1,0,2018,729400,145600,2.0,4,0.08,5.0,0.14
1733686,1,Clinton Hill,1,0,2012,410200,82600,30.0,63,0.75,4.0,0.29
1736447,1,Carroll Gardens,2,0,2015,820400,163800,4.0,61,0.72,5.0,0.58
1737000,2,East Village,1,0,2020,557200,112000,60.0,5,0.06,5.0,0.02
1737552,2,Hell's Kitchen,0,2,2018,317800,63000,2.0,67,0.8,5.0,0.56
1740313,1,Williamsburg,2,2,2007,949200,190400,5.0,1,0.02,4.0,0.37
1740866,2,West Village,0,0,2021,614600,123200,7.0,34,0.41,1.0,0.44
1741970,1,Gravesend,1,2,2004,205800,40600,1.0,61,0.81,2.0,0.05
1742523,2,SoHo,0,0,2003,268800,53200,60.0,11,0.13,4.0,0.58
1745284,1,Brooklyn Heights,1,0,2005,765800,152600,10.0,8,0.17,3.0,0.1
1745836,1,Bedford-Stuyvesant,2,0,2004,501200,100800,3.0,16,0.27,2.0,0.66
1747493,2,Upper East Side,1,0,2008,908600,182000,7.0,12,0.14,5.0,0.42
1750255,2,Chelsea,2,0,2003,970200,194600,6.0,61,0.73,1.0,0.36
1751359,1,Williamsburg,2,2,2019,1197000,239400,3.0,5,0.08,2.0,0.47
1751912,2,Washington Heights,0,2,2015,422800,84000,30.0,36,0.44,3.0,0.36
1753016,3,Sunnyside,2,2,2021,536200,107800,3.0,28,0.38,2.0,0.05
1753569,1,Park Slope,1,0,2015,536200,107800,4.0,14,0.16,2.0,0.42
1755778,1,Williamsburg,2,0,2019,553000,110600,14.0,27,0.36,3.0,0.65
1762958,3,Elmhurst,0,0,2017,634200,127400,3.0,48,0.58,3.0,0.67
1763510,1,Bushwick,0,0,2005,1369200,274400,3.0,54,0.65,2.0,0.54
1766272,2,Upper West Side,0,2,2010,834400,166600,3.0,93,1.17,3.0,0.2
1766824,2,Harlem,1,0,2011,676200,135800,2.0,54,0.74,4.0,0.57
1768481,1,Williamsburg,1,0,2012,79800,15400,30.0,15,0.18,5.0,0.53
1769033,1,Williamsburg,1,0,2014,1191400,238000,3.0,25,0.3,3.0,0.64
1771242,1,Bedford-Stuyvesant,1,2,2011,364000,72800,3.0,5,0.06,3.0,0.7
1771795,3,Astoria,0,0,2012,509600,102200,14.0,0,0.3333333333333333,4.0,0.55
1772347,2,Hell's Kitchen,2,2,2013,599200,120400,2.0,28,0.34,1.0,0.68
1774004,2,Kips Bay,0,0,2008,1297800,259000,30.0,8,0.11,2.0,0.13
1775661,1,Prospect-Lefferts Gardens,2,0,2005,1296400,259000,4.0,40,0.57,4.0,0.3
1776213,2,East Village,2,0,2004,1038800,207200,7.0,57,0.68,2.0,0.38
1777870,2,Hell's Kitchen,2,0,2008,131600,26600,4.0,57,0.69,1.0,0.07
1778974,2,Gramercy,0,0,2015,938000,187600,8.0,6,0.07,2.0,0.46
1780079,1,Williamsburg,1,2,2013,1230600,246400,2.0,14,0.19,3.0,0.21
1783393,2,Greenwich Village,0,0,2008,1229200,246400,4.0,51,0.62,5.0,0.18
1785050,2,West Village,2,0,2010,1233400,246400,5.0,4,0.05,5.0,0.24
1785602,1,Bushwick,1,2,2008,494200,99400,14.0,2,0.11,2.0,0.3
1786707,2,Nolita,0,0,2009,1003800,200200,4.0,2,0.02,2.0,0.58
1787811,2,Upper West Side,0,2,2018,908600,182000,2.0,19,0.23,5.0,0.45
1788364,4,Tottenville,0,0,2003,1052800,210000,3.0,59,0.82,2.0,0.24
1788916,2,East Village,2,0,2017,1138200,228200,6.0,1,0.16,5.0,0.67
1789468,2,West Village,0,0,2009,702800,140000,5.0,1,0.01,2.0,0.19
1791125,2,Hell's Kitchen,0,0,2018,1377600,275800,30.0,11,0.13,2.0,0.24
1793887,4,Tompkinsville,0,2,2015,345800,68600,2.0,23,0.33,2.0,0.05
1796648,2,Midtown,1,2,2011,667800,133000,3.0,41,0.52,5.0,0.19
1797200,2,Nolita,0,0,2007,1001000,200200,4.0,43,0.52,2.0,0.32
1797753,2,Harlem,2,2,2005,620200,124600,3.0,39,0.47,1.0,0.05
1798305,1,Bedford-Stuyvesant,1,3,2019,887600,177800,4.0,31,0.37,5.0,0.39
1800514,2,East Village,2,0,2020,1288000,257600,1.0,11,0.13,2.0,0.66
1801619,1,Williamsburg,2,0,2007,491400,98000,1.0,39,0.47,3.0,0.64
1802723,1,Crown Heights,0,0,2006,128800,25200,7.0,2,0.03,5.0,0.21
1803276,2,SoHo,2,0,2022,688800,137200,5.0,59,0.77,1.0,0.36
1807142,2,Upper West Side,1,0,2011,165200,33600,30.0,1,0.01,1.0,0.6
1808246,2,East Village,0,0,2004,1373400,274400,3.0,10,0.14,5.0,0.54
1808799,2,Hell's Kitchen,1,0,2016,1044400,208600,2.0,83,1.01,2.0,0.31
1809351,2,Chinatown,0,0,2005,550200,110600,4.0,12,0.14,4.0,0.23
1809903,1,Crown Heights,1,0,2005,1300600,260400,3.0,1,0.01,2.0,0.36
1811008,1,Kensington,2,2,2021,327600,65800,1.0,48,0.59,4.0,0.72
1811560,2,West Village,1,0,2020,1215200,243600,16.0,5,0.06,2.0,0.41
1812112,1,Columbia St,0,0,2011,984200,197400,3.0,15,0.18,3.0,0.39
1815979,1,Williamsburg,0,2,2003,149800,29400,60.0,3,0.04,3.0,0.25
1818188,2,Chelsea,1,0,2009,470400,93800,2.0,10,0.13,1.0,0.07
1818740,2,Kips Bay,0,0,2015,82600,16800,4.0,72,1.02,4.0,0.62
1820949,1,Williamsburg,0,0,2004,324800,64400,31.0,15,0.18,3.0,0.62
1823711,1,Bushwick,1,2,2022,977200,196000,5.0,69,0.89,1.0,0.28
1825368,1,Bushwick,2,2,2015,819000,163800,5.0,70,0.88,2.0,0.52
1826472,2,Upper East Side,2,0,2007,138600,28000,2.0,46,0.57,4.0,0.64
1828129,1,Canarsie,2,2,2006,242200,49000,2.0,70,0.85,2.0,0.51
1828681,3,Ridgewood,2,2,2006,424200,85400,14.0,11,0.15,5.0,0.57
1830338,3,Jamaica,2,2,2011,807800,161000,2.0,56,0.67,5.0,0.22
1831443,3,Astoria,1,2,2011,960400,191800,2.0,35,0.42,2.0,0.24
1832548,3,Ridgewood,2,2,2009,849800,169400,2.0,1,0.05,1.0,0.07
1833100,2,Harlem,1,0,2003,781200,156800,21.0,12,0.15,1.0,0.39
1834204,4,Mariners Harbor,0,2,2009,182000,36400,2.0,48,0.59,1.0,0.55
1838071,2,Murray Hill,0,0,2010,978600,196000,30.0,43,0.67,3.0,0.65
1838623,2,Murray Hill,1,0,2011,355600,71400,30.0,9,0.11,3.0,0.68
1839727,2,Upper East Side,0,2,2004,765800,152600,1.0,60,0.93,1.0,0.67
1840280,1,Clinton Hill,0,0,2013,480200,96600,4.0,19,0.23,2.0,0.43
1844698,2,East Village,1,0,2008,1376200,275800,3.0,39,0.47,2.0,0.45
1846355,1,Williamsburg,0,0,2021,910000,182000,4.0,62,0.75,3.0,0.28
1849117,1,Bedford-Stuyvesant,0,2,2018,120400,23800,5.0,8,0.1,2.0,0.27
1855192,1,Cobble Hill,1,2,2011,177800,35000,2.0,13,0.37,3.0,0.43
1859610,2,Upper West Side,2,0,2021,656600,131600,1.0,7,0.09,3.0,0.09
1860715,1,Prospect-Lefferts Gardens,0,2,2015,536200,107800,5.0,18,0.22,4.0,0.27
1862372,1,Sunset Park,0,0,2006,1289400,257600,15.0,22,0.47,1.0,0.18
1862924,1,Williamsburg,2,2,2010,663600,133000,3.0,2,0.03,4.0,0.64
1866790,1,Greenpoint,1,0,2012,369600,74200,3.0,51,0.62,4.0,0.07
1867895,2,East Village,2,0,2004,499800,99400,5.0,86,1.15,2.0,0.45
1868447,4,Concord,0,2,2010,1157800,231000,30.0,36,0.44,2.0,0.2
1871761,1,Bedford-Stuyvesant,2,2,2018,483000,96600,5.0,1,0.01,2.0,0.72
1873970,1,Fort Greene,2,0,2018,266000,53200,4.0,1,0.02,5.0,0.52
1874522,1,Williamsburg,1,2,2017,701400,140000,2.0,8,0.11,5.0,0.09
1875075,1,Crown Heights,0,0,2009,334600,67200,3.0,12,0.18,4.0,0.01
1875627,2,Harlem,1,2,2021,1166200,233800,3.0,19,0.3,1.0,0.65
1877836,2,East Village,2,0,2010,247800,49000,4.0,70,0.86,3.0,0.63
1878388,1,Crown Heights,0,2,2010,250600,50400,7.0,0,0.4166666666666667,5.0,0.53
1879493,1,Bedford-Stuyvesant,0,2,2017,1247400,249200,5.0,1,0.16,2.0,0.48
1881150,2,Lower East Side,2,0,2004,918400,183400,5.0,62,0.75,4.0,0.51
1882255,2,Flatiron District,2,0,2007,579600,116200,2.0,33,0.84,1.0,0.08
1884464,3,Astoria,0,0,2020,93800,18200,6.0,1,0.02,5.0,0.24
1885016,1,Greenpoint,0,0,2005,183400,36400,3.0,50,0.67,4.0,0.33
1886121,1,Williamsburg,1,2,2018,193200,39200,6.0,89,1.09,3.0,0.33
1886673,1,Brooklyn Heights,2,0,2011,736400,147000,1.0,17,0.21,1.0,0.25
1889987,2,West Village,1,0,2007,431200,86800,2.0,23,0.32,2.0,0.48
1890539,1,Sunset Park,2,2,2022,1115800,222600,3.0,51,0.64,5.0,0.16
1893301,2,Midtown,1,0,2018,372400,74200,7.0,10,10.0,1.0,0.37
1894957,2,East Village,2,0,2012,1323000,264600,7.0,6,0.08,4.0,0.54
1896062,2,East Village,2,2,2011,201600,40600,26.0,57,0.7,1.0,0.56
1898271,2,Upper West Side,1,0,2016,134400,26600,30.0,8,0.1,1.0,0.17
1898824,3,Long Island City,2,2,2021,341600,68600,7.0,39,0.48,2.0,0.68
1899928,2,Kips Bay,0,0,2004,940800,187600,30.0,3,0.05,2.0,0.06
1901033,2,East Village,1,0,2013,1052800,210000,2.0,1,0.09,3.0,0.35
1901585,1,Brighton Beach,1,0,2004,924000,184800,30.0,21,0.26,3.0,0.15
1902690,2,Tribeca,1,0,2020,838600,168000,2.0,20,0.25,2.0,0.03
1914288,1,Williamsburg,2,0,2017,847000,169400,3.0,3,0.05,1.0,0.22
1917602,2,Chinatown,1,0,2012,350000,70000,3.0,46,0.57,4.0,0.4
1919259,2,East Village,2,2,2013,441000,88200,5.0,64,0.88,3.0,0.01
1922572,2,Greenwich Village,1,0,2004,834400,166600,14.0,1,0.01,5.0,0.62
1923125,1,Bushwick,2,2,2012,331800,65800,3.0,10,0.15,1.0,0.28
1923677,1,Prospect Heights,0,0,2019,280000,56000,3.0,61,0.76,2.0,0.7
1924229,2,Midtown,2,0,2014,477400,95200,4.0,3,0.04,4.0,0.39
1926439,2,Midtown,1,0,2004,1393000,278600,6.0,22,0.33,5.0,0.42
1926991,2,Upper East Side,0,0,2017,1170400,233800,5.0,63,0.78,2.0,0.12
1928648,1,Bushwick,2,2,2015,1288000,257600,2.0,58,0.94,4.0,0.46
1930305,1,Williamsburg,0,2,2010,1065400,212800,3.0,2,0.03,5.0,0.14
1930857,1,Flatbush,2,2,2018,904400,180600,3.0,66,1.16,3.0,0.44
1931409,2,East Harlem,0,0,2019,149800,29400,4.0,24,0.3,1.0,0.66
1931962,3,Ditmars Steinway,2,0,2011,428400,85400,3.0,1,0.03,4.0,0.31
1933618,1,Williamsburg,1,2,2016,117600,23800,2.0,91,1.18,5.0,0.38
1934723,1,Downtown Brooklyn,0,0,2020,835800,166600,13.0,64,0.8,3.0,0.39
1936380,3,Astoria,1,2,2014,354200,71400,80.0,3,0.04,5.0,0.35
1936932,1,Bushwick,1,2,2011,989800,197400,2.0,77,0.95,4.0,0.47
1937485,1,Williamsburg,2,0,2005,945000,189000,1.0,41,0.52,2.0,0.58
1938589,1,Williamsburg,2,0,2011,786800,156800,3.0,4,0.05,1.0,0.67
1939141,2,Washington Heights,0,2,2017,1033200,207200,30.0,1,0.04,3.0,0.69
1939694,2,East Village,1,2,2010,341600,68600,7.0,1,0.03,3.0,0.41
1943560,2,East Harlem,2,0,2008,690200,138600,3.0,22,0.31,1.0,0.26
1944664,1,Bedford-Stuyvesant,0,3,2021,869400,173600,1.0,0,0.3333333333333333,4.0,0.26
1946321,3,Flushing,1,2,2006,558600,112000,2.0,31,0.53,4.0,0.33
1947978,2,Harlem,2,0,2007,1204000,240800,4.0,97,1.25,1.0,0.51
1950187,1,Flatbush,0,0,2005,390600,78400,5.0,52,0.65,4.0,0.66
1950740,1,Bedford-Stuyvesant,0,2,2013,301000,60200,1.0,28,0.36,5.0,0.72
1951292,2,Upper West Side,0,2,2009,352800,70000,3.0,2,0.02,1.0,0.43
1951844,2,West Village,0,0,2003,385000,77000,30.0,18,0.29,5.0,0.72
1952397,2,Upper West Side,0,0,2010,1113000,222600,2.0,8,0.53,3.0,0.08
1952949,2,Civic Center,2,0,2018,1115800,222600,3.0,3,0.07,2.0,0.43
1953501,1,Fort Greene,1,0,2010,574000,114800,7.0,4,0.05,4.0,0.47
1954054,0,Port Morris,0,2,2018,722400,144200,3.0,86,1.13,5.0,0.19
1954606,1,Bedford-Stuyvesant,1,0,2021,448000,89600,5.0,7,0.09,1.0,0.67
1956263,2,Lower East Side,1,2,2012,792400,158200,7.0,48,0.61,3.0,0.61
1959024,1,Williamsburg,2,2,2015,1374800,274400,20.0,1,0.02,1.0,0.08
1959577,2,Lower East Side,2,0,2012,600600,120400,25.0,1,0.01,4.0,0.27
1960681,2,East Village,2,0,2016,1296400,259000,5.0,18,0.24,1.0,0.36
1961786,2,Harlem,2,0,2018,1265600,253400,1.0,50,0.72,3.0,0.24
1962338,2,Harlem,0,0,2009,1204000,240800,7.0,11,0.18,5.0,0.56
1963995,1,Prospect Heights,0,0,2019,604800,120400,4.0,10,0.13,4.0,0.54
1965100,2,West Village,0,0,2006,200200,40600,2.0,34,0.43,1.0,0.43
1966204,2,Upper West Side,2,0,2018,441000,88200,10.0,11,0.14,3.0,0.5
1967309,2,East Village,1,0,2011,291200,58800,9.0,2,0.2,4.0,0.09
1967861,0,Fieldston,1,0,2003,404600,81200,1.0,25,0.67,3.0,0.56
1969518,1,Williamsburg,1,0,2011,1320200,264600,1.0,0,0.25,3.0,0.01
1971175,1,Bedford-Stuyvesant,2,2,2012,558600,112000,14.0,12,0.22,4.0,0.24
1972279,1,Windsor Terrace,1,0,2007,72800,14000,265.0,20,0.32,5.0,0.66
1972832,1,Windsor Terrace,1,0,2015,798000,159600,300.0,13,0.23,3.0,0.35
1975593,2,East Village,2,2,2009,336000,67200,26.0,58,0.73,2.0,0.55
1976146,3,Ditmars Steinway,2,2,2005,210000,42000,1.0,0,0.08333333333333333,1.0,0.5
1976698,2,Upper East Side,1,0,2012,812000,162400,14.0,7,0.16,2.0,0.37
1977250,1,Bushwick,1,0,2007,963200,193200,4.0,12,0.18,5.0,0.62
1980012,2,Gramercy,0,0,2007,569800,113400,3.0,26,0.32,1.0,0.32
1982773,2,Kips Bay,0,0,2022,214200,43400,30.0,5,0.09,4.0,0.41
1983325,2,Washington Heights,1,0,2022,200200,40600,2.0,41,0.6,4.0,0.3
1984430,1,Williamsburg,0,0,2010,903000,180600,1.0,3,0.04,5.0,0.04
1989401,1,Williamsburg,0,0,2018,436800,86800,7.0,2,0.03,3.0,0.7
1990505,1,Clinton Hill,2,0,2016,1009400,201600,5.0,5,0.06,1.0,0.38
1991058,2,Washington Heights,2,2,2018,414400,82600,1.0,33,0.77,3.0,0.08
1992162,1,Boerum Hill,0,0,2021,680400,135800,4.0,13,0.22,4.0,0.42
1992715,1,Greenpoint,1,2,2013,207200,42000,2.0,36,0.45,5.0,0.71
1993819,3,Elmhurst,2,2,2014,406000,81200,3.0,89,1.12,5.0,0.28
1994924,1,Williamsburg,1,2,2021,196000,39200,5.0,5,0.21,5.0,0.5
1996028,2,East Village,1,0,2011,1050000,210000,7.0,3,0.04,3.0,0.18
1996581,2,Harlem,2,2,2018,280000,56000,1.0,1,0.01,1.0,0.2
1997133,3,Kew Gardens,0,2,2011,1117200,224000,3.0,12,0.31,3.0,0.09
1997685,2,Hell's Kitchen,0,0,2017,238000,47600,45.0,16,0.21,3.0,0.38
1998238,1,Williamsburg,2,0,2021,929600,186200,30.0,19,0.26,1.0,0.64
1999894,1,Clinton Hill,2,0,2007,1233400,246400,5.0,2,0.03,1.0,0.41
2001551,1,Boerum Hill,2,0,2006,771400,154000,5.0,42,0.53,4.0,0.09
2004865,2,Chelsea,1,0,2020,1152200,231000,2.0,52,0.65,4.0,0.21
2005417,1,Fort Greene,0,2,2012,707000,141400,8.0,37,0.5,2.0,0.56
2005970,1,Park Slope,2,0,2020,788200,158200,30.0,36,0.58,4.0,0.72
2007074,2,Upper East Side,1,2,2008,393400,78400,10.0,64,0.93,1.0,0.15
2008179,1,Bushwick,2,2,2015,99400,19600,2.0,2,0.03,1.0,0.31
2008731,2,West Village,1,0,2009,327600,65800,7.0,38,0.54,5.0,0.34
2010388,1,Bushwick,2,0,2008,544600,109200,7.0,4,0.09,4.0,0.48
2012045,2,Greenwich Village,0,0,2021,956200,191800,2.0,70,0.92,5.0,0.5
2013702,3,Flushing,1,2,2004,1166200,233800,2.0,17,0.21,5.0,0.17
2014254,2,Upper East Side,0,0,2017,172200,35000,6.0,23,0.31,3.0,0.47
2015359,2,Harlem,1,2,2005,142800,28000,2.0,48,0.61,3.0,0.08
2016463,2,Harlem,2,2,2006,271600,54600,2.0,33,0.46,4.0,0.41
2017568,2,Harlem,2,2,2016,1335600,267400,2.0,36,0.54,2.0,0.54
2019777,1,Greenpoint,0,0,2018,1087800,217000,30.0,1,0.02,4.0,0.37
2020330,1,Greenpoint,2,2,2021,1394400,278600,1.0,4,0.18,5.0,0.62
2021434,1,Downtown Brooklyn,0,0,2008,1015000,203000,7.0,41,0.55,1.0,0.11
2021986,1,Crown Heights,2,2,2021,453600,91000,2.0,24,0.3,5.0,0.39
2023091,2,Harlem,1,2,2003,1107400,221200,4.0,41,0.52,3.0,0.42
2023643,2,Harlem,2,2,2003,1107400,221200,5.0,29,0.4,3.0,0.01
2025300,1,Williamsburg,2,2,2013,1069600,214200,1.0,8,0.1,3.0,0.02
2025853,1,Park Slope,1,0,2003,677600,135800,5.0,22,0.28,2.0,0.01
2026957,2,Greenwich Village,0,2,2020,544600,109200,21.0,79,1.04,5.0,0.45
2027509,1,Gowanus,1,0,2010,753200,151200,8.0,7,0.14,2.0,0.03
2029719,1,Bedford-Stuyvesant,0,2,2009,84000,16800,3.0,36,3.04,4.0,0.65
2030271,1,Prospect Heights,2,0,2005,1177400,235200,4.0,0,0.16666666666666666,2.0,0.28
2032480,2,Gramercy,2,0,2009,1218000,243600,3.0,26,0.41,5.0,0.7
2033032,1,Bedford-Stuyvesant,2,2,2016,1138200,228200,1.0,37,0.48,3.0,0.09
2034689,2,Washington Heights,2,0,2018,79800,15400,5.0,47,0.59,1.0,0.06
2036346,2,Upper West Side,2,0,2008,399000,79800,10.0,9,0.19,2.0,0.31
2042422,2,Tribeca,1,0,2013,317800,63000,3.0,5,0.08,2.0,0.22
2044078,3,Long Island City,0,2,2009,379400,75600,2.0,26,0.33,1.0,0.14
2044631,1,Sunset Park,0,0,2021,99400,19600,10.0,8,0.17,2.0,0.44
2046288,2,Midtown,0,0,2019,194600,39200,5.0,15,0.22,2.0,0.6
2046840,2,East Village,1,2,2022,939400,187600,7.0,0,0.4166666666666667,5.0,0.25
2047392,1,Prospect Heights,2,2,2018,641200,128800,2.0,24,0.33,3.0,0.6
2048497,2,Greenwich Village,0,0,2012,621600,124600,3.0,17,0.21,4.0,0.5
2049601,1,Prospect Heights,2,0,2003,1118600,224000,14.0,13,0.17,3.0,0.09
2050154,1,Bushwick,0,0,2019,1233400,246400,15.0,22,0.28,3.0,0.57
2051258,2,Chelsea,1,2,2015,1359400,271600,3.0,26,0.36,4.0,0.61
2052915,1,Williamsburg,2,2,2008,894600,179200,4.0,80,1.08,4.0,0.53
2053468,2,Upper West Side,2,0,2013,1352400,270200,7.0,1,0.01,3.0,0.13
2054572,3,Astoria,2,0,2005,970200,194600,30.0,15,0.19,3.0,0.07
2055124,2,Washington Heights,0,0,2019,429800,85400,60.0,22,0.28,1.0,0.33
2055677,3,Flushing,2,2,2013,1023400,204400,3.0,8,0.17,2.0,0.09
2056781,1,Bushwick,1,0,2016,1199800,239400,1.0,34,0.45,1.0,0.01
2058438,2,Lower East Side,2,0,2017,816200,163800,6.0,23,0.3,3.0,0.39
2058991,1,Clinton Hill,2,2,2004,189000,37800,1.0,8,0.1,2.0,0.59
2060647,1,Williamsburg,1,0,2015,603400,120400,3.0,8,0.13,5.0,0.55
2061200,1,Williamsburg,0,2,2010,392000,78400,18.0,5,0.06,4.0,0.33
2062304,1,Bushwick,1,2,2018,341600,68600,30.0,51,0.67,1.0,0.1
2062857,2,Lower East Side,0,2,2013,1247400,249200,1.0,7,0.12,3.0,0.1
2064514,1,Bushwick,2,0,2008,389200,78400,5.0,6,0.1,4.0,0.41
2065066,1,Bedford-Stuyvesant,0,0,2006,162400,32200,5.0,15,0.25,1.0,0.17
2065618,1,Kensington,0,0,2014,397600,79800,4.0,20,0.26,1.0,0.14
2067275,3,Flushing,2,2,2005,1300600,260400,2.0,17,0.22,4.0,0.18
2067827,1,Prospect-Lefferts Gardens,2,2,2011,130200,26600,3.0,46,0.82,5.0,0.05
2068380,3,Flushing,0,2,2003,838600,168000,2.0,39,0.52,5.0,0.29
2068932,2,Harlem,0,2,2012,247800,49000,2.0,15,0.2,1.0,0.43
2070037,2,Inwood,2,0,2005,810600,162400,4.0,16,0.2,5.0,0.24
2071693,2,West Village,1,0,2012,1129800,225400,2.0,97,1.47,3.0,0.08
2072246,1,Williamsburg,2,2,2010,474600,95200,2.0,35,0.55,5.0,0.29
2072798,2,Upper East Side,0,0,2018,768600,154000,31.0,8,0.1,5.0,0.15
2076664,2,Upper East Side,1,0,2022,1026200,205800,1.0,15,0.19,2.0,0.63
2077769,1,Crown Heights,1,0,2004,1127000,225400,2.0,37,0.58,2.0,0.21
2078873,2,Greenwich Village,2,0,2007,1209600,242200,2.0,12,0.18,1.0,0.12
2080530,1,Flatbush,0,0,2010,553000,110600,5.0,3,0.06,4.0,0.19
2081083,2,Harlem,0,2,2005,1023400,204400,2.0,45,0.64,4.0,0.04
2084949,1,Park Slope,2,2,2011,767200,154000,2.0,11,0.14,5.0,0.09
2086606,2,Chelsea,2,0,2006,866600,173600,2.0,82,2.02,3.0,0.4
2087710,1,Gowanus,2,0,2016,1047200,210000,2.0,22,0.29,2.0,0.48
2088815,2,East Harlem,0,0,2014,336000,67200,2.0,71,0.9,4.0,0.64
2091024,2,Upper West Side,1,2,2009,319200,64400,4.0,77,0.99,1.0,0.42
2091576,1,Sunset Park,1,2,2011,1072400,214200,5.0,43,0.56,5.0,0.49
2092129,2,Harlem,0,2,2011,630000,126000,7.0,35,0.48,3.0,0.23
2092681,2,Harlem,2,2,2012,1034600,207200,3.0,68,0.88,2.0,0.11
2094338,1,Crown Heights,1,0,2018,1275400,254800,30.0,1,0.02,2.0,0.62
2096547,1,Clinton Hill,1,0,2009,147000,29400,4.0,8,0.22,1.0,0.34
2098204,2,East Village,0,2,2012,196000,39200,1.0,0,0.3333333333333333,4.0,0.58
